Protein_name	Gene_ID	Uniprot_ID	EC	Species	Metabolite	L-Arabinose;L-Ribulose;D-Xylose	L-Alanine;Beta-alanine	Dimethylglycine;Gamma-Aminobutyric acid	Betaine	Choline	Carnitine	Dulcitol	Dihydrouracil	Glucono delta-lactone	D-Fructose;D-Galactose;Myoinositol	L-Glutamic acid	Hypotaurine	L-Leucine;L-Isoleucine;L-Alloisoleucine	4-Imidazoleacetic acid	Putrescine	L-Proline;D-Proline	Pyridoxal	Pyridoxine;Norepinephrine	Taurine	L-Asparagine;Ureidopropionic acid	Phenethylamine	4-Guanidinobutyric acid	Indole-3-acetic acid	O-Phosphorylethanolamine	2-Deoxyadenosine	4-Imidazoleacrylic acid	Adenosine	Biotin	Riboflavin	Epinephrine	5-Methoxytryptamine	Thiamine	1-Methylhistamine	L-Pipecolic acid	Dimethylaminopurine	O-Acetyl-L-carnitine	5-Methyluridine	Hippuric acid	N-2-Furoylglycine	DL-Homocystine	L-Glutamine;D-Glutamine;Ureidoisobutyric acid	Agmatine	Cadaverine	Tyramine	Histamine	3-Methoxytyramine	N-methyl-4-pyridone-3-carboxamide	3-Aminopiperidin-2-one	Trans-beta-Hydromuconic acid	L-Kynurenine	S-(5-Adenosyl)-L-homocysteine	Acetylcholine	D-Glucosamine	Guanidineacetic acid	Inosine	Nicotinamide	Thiamine monophosphate	Phosphocholine	2-Deoxycytidine	Pyridoxamine	2-Aminoadipic acid	5-Methoxy-3-indoleacetic acid	L-alpha-Glycerophosphorylcholine	Anthranilate	Cytidine	Pantothenic acid	Sucrose;Isomaltose	1-Methylnicotinamide	L-Histidine	N-Acetyl-D-mannosamine	D-Tagatose 6-phosphate	Uric acid	Creatine	"1,3-Diaminopropane"	Cysteamine	Betaine aldehyde hydrate	Betaine aldehyde	cis-4-Hydroxy-D-proline;trans-4-Hydroxy-L-proline	Homocitrulline	Nicotinic acid	3-Hydroxy-DL-kynurenine	2-Deoxyuridine	Guanosine 5-monophosphate	Inosine 5-monophosphate	D-Lactose;D-Maltose;Melibiose	L-Ornithine;D-Ornithine	Thymidine	Uridine	D-Arabitol;Adonitol;D-Xylitol	D-Ribose;D-Xylulose	N-Acetyl-D-galactosamine;N-Acetyl-D-glucosamine	Adenosine triphosphate;Deoxyguanosine triphosphate	L-Carnosine	5-Hydroxy-L-tryptophan	2-Deoxyinosine	Pyridoxal 5-phosphate	3-Aminoisobutyric acid;L-2-Aminobutyric acid	Nicotinamide ribotide	UDP-GlcNAc;UDP-GalNAc	(4R)-4-Hydroxy-L-glutamic acid	UDP-Glucuronate	Guanine	Choline glycerophosphate	Sarcosine	NAD	Deoxyadenosine diphosphate	Dihydrothymine	Metanephrine	Crotonoyl coenzyme A	3-Hydroxy-3-methylglutaryl coenzyme A	Isovaleryl coenzyme A	2-Deoxy-D-ribose	L-Fucose	D-Glucose;D-Mannose	D-Raffinose	D-Sorbitol	Thymine	Uracil	Thiamine pyrophosphate	"3,5-Diiodo-L-tyrosine"	2-Amino-3-methoxybenzoic acid	L-Cystine	L-Tyrosine	Adenine	Flavin adenine dinucleotide	Uridine 5-triphosphate	Nicotinamide hypoxanthine dinucleotide	Adenosine diphosphate;Deoxyguanosine 5-diphosphate	2-Deoxyadenosine 5-triphosphate	N-Acetylputrescine	2-Deoxyguanosine	Butyryl coenzyme A	Cytidine-5-monophospho-N-acetylneuraminic acid	Flavin Mononucleotide	"2,3-Dihydroxypropyl hexopyranoside"	3-Methylglutaconic acid	"N,N-Diacetylchitobiose"	"D-Erythrono-1,4-lactone"	(R)-3-Hydroxybutyric acid	1-Methyl-L-histidine	Hypoxanthine	Malonyl coenzyme A	Octanoyl coenzyme A	Acetyl coenzyme A	Guanosine diphosphate mannose	N-a-Acetyl-L-ornithine	Xanthine	Phosphocreatine	Urea	NADP	S-(5-Adenosyl)-L-methionine	Adenosine monophosphate	D-Cellobiose	"2,5-Dihydroxybenzaldehyde;4-Hydroxybenzoic acid"	D-Gluconic acid	2-Hydroxyphenylacetic acid;4-Hydroxyphenylacetic acid	L-Phenylalanine	D-Lactaldehyde	3-methyl-2-oxobutyrate	L-Pyroglutamic acid;D-Pyroglutamic Acid	Uridine 5-diphosphoglucose;Uridine 5-diphosphogalactose	N-Acetylmuramic acid	N-Acetylneuraminic acid	Cyclic AMP	N-Acetyl-D-glucosamine 6-phosphate	2-Methylbutyrylglycine;Isovalerylglycine	Leucinic acid;D-Leucic acid;2-Hydroxy-3-methylpentanoic acid	CDP-Glycerol	Pyridoxamine-5-phosphate	N2-Acetyl-L-lysine;N6-Acetyl-lysine	L-Cystathionine	L-Saccharopine	CDP-ethanolamine	3-Methyl-2-oxovaleric acid;4-Methyl-2-oxovaleric acid	L-Lysine	L-a-Aspartyl-L-phenylalanine	2-Methylglutaric acid;3-Methylglutaric acid	Stachyose	Cytidine monophosphate	DL-4-Hydroxy-3-methoxymandelic acid	Xanthosine	3-Iodo-L-tyrosine	Anserine	L-Arginine	L-Cysteine	L-Cysteic acid	L-Citrulline	L-Dihydroorotic acid	D-Glucuronic acid	"D-Glucurono-6,3-lactone"	Succinic acid;Methylmalonic acid	Guanosine	Citraconic acid	N-Glycolylneuraminic acid	Biocytin	Cyclic GMP	3-Sulfopyruvic acid	Isovaleric acid	Diadenosine triphosphate	D-Arabinonic acid	N-Hexanoyl-glycine	Adenylosuccinic acid	Xanthosine 5-monophosphate	Glutaric acid;Ethylmalonic acid	Glycerol 3-phosphate	4-Hydroxyphenylacetylglycine	Isobutyrylglycine	D-Glyceraldehyde 3-phosphate;Dihydroxyacetone phosphate	2-Oxo-4-methylthiobutanoic acid	D-Glyceraldehyde;L-Lactic acid;3-Hydroxypropionic acid	Acetoacetate;2-Ketobutyric acid	Pyruvate	Glycolic acid	Succinyl coenzyme A	2-Oxoadipic acid	4-Hydroxyphenylpyruvic acid	Phenylpyruvate	Porphobilinogen	"DL-3,4-Dihydroxymandelic acid"	"DL-3,4-Dihydroxyphenyl glycol"	Homovanillic acid	Oxaloacetic acid	Glyoxylate	Hydroxypyruvate	Adenosine 5-phosphosulfate	DL-Homocysteine	DL-5-Hydroxylysine	"4,6-Dioxoheptanoic acid"	DL-2-Amino-3-phosphonopropionic acid	L-Aspartic acid;D-Aspartic acid	Benzoate	Phosphatidylcholine	L-Serine;D-Serine	Uridine monophosphate	D-Galactaric acid	L-Threonine	L-Valine	L-Arabitol;2-Deoxy-D-ribonic acid	Ascorbate	Dehydroascorbic acid;cis-Aconitic acid	D-Saccharic acid	N-Acetyl-L-glutamic acid	D-Fructose 6-phosphate;D-Galactose 1-phosphate;D-Glucose 1-phosphate;D-Glucose 6-phosphate;D-Mannose 1-phosphate;D-Mannose 6-phosphate	"D-Fructose 1,6-bisphosphate;D-Glucose 1,6-bisphosphate"	Thymidine monophosphate	Deoxyadenosine monophosphate	Folic acid	"2,3-Pyridinedicarboxylic acid"	Indole-3-pyruvic acid	DL-Mandelic acid	Dephosphocoenzyme A	Citramalic acid;D-2-Hydroxyglutaric acid;L-2-Hydroxyglutaric acid;3-Hydroxyglutaric acid	Guanosine 5-triphosphate	Folinic acid	2-Deoxyuridine 5-monophosphate	Thymidine 5-triphosphate	Inosine 5-triphosphate	"2,3-Diphosphoglyceric acid"	"2,3-Dihydroxypropanoic acid"	AICAR	2-Deoxyribose-5-phosphate	6-Phosphogluconic acid	2-Deoxycytidine 5-monophosphate	N-Formylanthranilic acid	Dodecanedioic acid	N-Acetyl-5-hydroxytryptamine	D-Ribose 1-phosphate;D-Ribose 5-phosphate;D-Xylulose 5-phosphate	D-Sedoheptulose 7-phosphate	Prostaglandin E2;Prostaglandin I2;Prostaglandin D2	"D-myo-Inositol-1,4,5-triphosphate"	PIP3	Phosphatidic Acid	Phosphatidylserine	"2,5-Dihydroxybenzoic acid"	L-Malic acid	O-Phospho-L-serine	Glutathione disulfide	2-Deoxyguanosine 5-monophosphate	Xanthurenic acid	Octanoic acid	Decanoic acid	D-Glucosamine 6-phosphate	Acetylamino-acetic acid	Uridine 5-diphosphate	S-Lactoylglutathione	2-Deoxycytidine 5-diphosphate	Propionyl coenzyme A	3-Hydroxybutyryl coenzyme A	Cytidine 5-triphosphate	Cytidine 5-diphosphate	Orotidine 5-monophosphate	3-Hydroxy-3-methylglutaric acid	Guanosine 5-diphosphate	N-Acetyl-Asp-Glu	"Adenosine 3,5-diphosphate"	4-Pyridoxic acid	NADPH	Phosphoenolpyruvic acid	N-Acetyl-D-glucosamine 1-phosphate	Deoxyuridine triphosphate	4-Phenylbutanoic acid	Phosphatidylglycerol	L-Fucose 1-phosphate	3-Phosphoadenosine 5-phosphosulfate	PIP2	Phosphatidylethanolamine	5-Phospho-D-ribose 1-diphosphate	Ketoglutaric acid	Orotic acid	2-Hydroxybutyric acid;(S)-3-Hydroxybutyric acid;3-Hydroxybutyric acid;(R)-3-Hydroxyisobutyric acid;(S)-3-Hydroxyisobutyric acid	Cytidine 5-diphosphocholine	2-Ethylhydracrylic acid	Citric acid;Isocitric acid	Galactinol;Trehalose	Deoxycytidine triphosphate	"3,3-Dimethylacrylic acid"	3-Furoic acid	6-Deoxy-L-galactonic acid	Gamma-Glu-Cys	Coenzyme A	NADH	L-Methionine	N-Acetyl-L-alanine;Propionylglycine	N-Acetyl-L-aspartate	"3,4-Dihydroxyphenylacetic acid"	L-Gulonic acid gamma-lactone	D-Glutamic acid	Maleic acid	D-3-Phosphoglyceric acid	3-Hydroxyanthranilic acid	5-Methyltetrahydrofolic acid	L-Tryptophan	Glutaconic acid
					Pool	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
Fructose-bisphosphate aldolase A	ALDOA	P04075	4.1.2.13	Human	ALDOA	-0.422440359	-0.260510691	-0.296532721	-0.093319551	-0.338989243	-0.386202382	-0.28038985	-0.171905378	0.111266331	-0.355309469	-0.310860642	-0.423307049	-0.328633473	-0.317439416	-0.038735548	-0.321117111	-0.447281704	-0.329507222	-0.261206333	-0.343753175	-0.24112311	-0.206074535	0.047315875	-0.318856659	-0.22729049	-0.344847906	-0.21327603	-0.320701389	-0.115037799	-0.285625775	-0.097443985	-0.314802735	-0.385745481	-0.356712676	-0.223383664	-0.414829782	-0.283481253	-0.79613725	-0.362621637	-0.372021657	-0.313754748	-0.185335867	-0.359306788	-0.236425074	-0.231318336	-0.24164237	-0.292300795	-0.280429841	-0.298708981	-0.319561626	-0.127140228	-0.422445311	-0.304160942	-0.240890052	-0.159900602	-0.353652992	-0.255623549	-0.34680756	-0.105519134	-0.310657053	-0.395562891	0.228666157	-0.344150206	-0.379279596	-0.174780848	-0.36383928	-0.208462353	-0.292495972	-0.321933565	-0.237438676	-0.954433659	-0.184376008	-0.336330985	-0.098239558	-0.164469898	-0.450818225	-0.387853502	-0.351721539	-0.329641302	-0.310082656	-0.212426528																																																																																																																																																													-0.196542211	0.569067581	0.006718917	-1.482415447	-0.701251023	-0.858864951	-2.250179484	-0.378081067	-0.166174094	-0.752200334	-1.436442722	0.673597424	-0.025525694	0.113166981	-0.688568424	-5.620910593	-0.778709526	-0.301748342	-4.733013094	-5.229746078	-3.746350543	-0.288201295	-0.384144317	-0.279215854	-3.196985612	-1.180475744	0.223784764	-0.08206974	0.3419954	-0.738903167	-0.817605921	-0.021863541	-4.506081012	-6.09876165	0.124081591	-0.187079244	0.417572667	-0.88558858	-3.575759619	-4.92014751	-0.348023951	1.594591753	-0.093725826	0.095398556	-0.887214693	-0.209431845	-3.146501638	-0.68896507	-2.989665433	-3.492107862	-2.720117667	-5.496165567	-3.359057929	-1.433968278	-0.146838765	-2.882514102	-1.286301645	-1.485694759	0.053062178	-3.880762088	-2.348697461	-0.336506985	-4.747337594	0.004928534	-0.180646871	-0.902540022	-3.526899623	-4.174967109	-0.182379552	-3.326248351	-0.849801371	-0.493546473	-0.261831797	-0.206518852	-0.09876148	-0.569566549	-0.267065307	-4.812615173	-0.493538563	-0.182606067	-0.496938486	0.292902178	-1.751532052	-1.042864432	-0.323287662	-0.341792846	-0.868370414	-0.08664096	-0.244042916	-0.214798566	-0.421955258	0.447421347	0.189687124	-0.566649127	0.06617623	-0.234053011
Fructose-bisphosphate aldolase A	ALDOA	P04075	4.1.2.13	Human	ALDOA	0.494636069	-0.905768537	-0.662227726	-0.579601799	-0.387817903	-0.418807796	0.387091272	-0.04248535	-0.120859394	0.4630671	-0.82539002	-1.141494948	-0.66515171	-0.539479251	-0.845079516	-0.670739294	-0.497129693	-0.286939176	-0.659920343	-0.773658574	-0.434318199	-0.252689646	0.275802179	-1.209561144	-0.319268646	-0.467158984	-0.25846151	-0.5591979	-0.479495311	-0.325552031	-0.535550293	-0.032389391	-0.700006067	-0.691150393	-0.178720769	-0.39642254	-0.498300241	-1.302770223	-0.468819457	-0.498466448	-0.699652704	-0.113762514	-0.789798185	-0.590683314	-0.586877983	-0.621599055	-0.582968099	-0.709965612	-0.346268408	-0.643479326	-0.489671232	-0.383996266	-0.684754981	-0.647956288	-0.504845677	-0.489799566	-0.586472552	-0.658224958	-0.676131199	-0.37442733	-0.659582451	0.113934867	-0.636591929	-0.299645514	-0.591713488	-0.600969363	0.392410361	-0.022830701	-0.505130875	0.403007384	-0.31288987	-0.332544345	-0.425708525	-0.537314054	-0.559128274	-0.534699544	-0.424321948	-0.688680887	-0.663010192	-0.466441342	-0.358517691	0.025840313	-0.559769186	0.38090071	0.01669597	-0.277980071	0.068662381	0.064560667	-0.094996636	0.11211855	-0.240319584	-1.971676802	-0.229320985	-0.058161103	0.318806336	-1.155798025	-0.150887315	-0.217856442	-0.097379624	-0.100574873	-1.044157921	-0.111404667	-0.549579502	0.012080391	-0.110050758	-0.546014626	0.079064322	-0.176319527	-4.2747818	-1.43668851	-0.788092423	0.041000212	0.269829194	0.096384184	0.087947762	0.050344017	-0.011424248	-0.011902898	-0.25846008	0.216772293	-0.015351093	-1.425314911	-0.026062735	-0.305935249	0.07846652	-3.425318392	-0.138844389	-0.587349743	-1.865341545	-0.205622434	-0.079762906	-0.897705286	-0.103442964	-0.075644331	-0.064853991	0.036394319	-0.225927477	-0.366900084	-0.206738957	-0.458978292	0.019588139	-1.450535756	-0.74464601	-0.716742936	-0.32620573	-0.423751993	0.155571571	-0.221856785	-0.049035664	-0.62482539	-0.228141804	-0.12789706	-0.323400824	0.089416134	-0.340823156	-0.213602105	-0.087624883	-0.050602001	-0.209072926	-0.20983149	-0.458766184	-0.100550585	-0.230251352	0.030157676	-0.585263178	-0.169130957	-0.182563105	-0.703400482	-0.194016913	-0.201901833	-0.165594837	-0.172907412	-0.198254606	-0.199700587	-0.170494366	-0.142880217	-0.24972982	-0.211542668	-0.873306756	-0.140462075	-0.096376401	0.091800201	-0.149398903	-0.15409778	-0.197325014	-0.260431834	-0.285004515	-0.252063988	-0.315137342	-0.310122223	-0.187145061	-0.000708952	0.197301174	-0.250222402	-0.115394388	-0.000250916	-0.678879396	-0.225844186	-1.232499307	-0.26538885	-0.131384165	-0.580756863	-0.831062872	-0.126141995	-0.381580409	-0.015979515	-0.186136003	0.577744472	-0.406117129	-0.241866749	-0.253654339	-0.232576542	-0.188094355	-1.170209563	-0.204086123	-0.056380232	-0.243672937	-0.158240648	-0.114390928	-0.400577684	-0.022647473	0.184246074	-0.548357741	-0.417994089	-0.653844364	-0.098618285	-0.100048548	-0.222808786	-0.276706173	-0.138415915	0.023806094	-0.303076009	-0.192445401	-0.569040825	-0.48369952	-0.1331944	-0.104909728	-0.123030542	0.129682568	0.031401588	-0.769177086	-0.423160911	-0.411971222	-1.225806234	-0.221913515	-0.04529667	-0.284058875	-0.625364141	0.355640053	0.027239453	0.065309193	-0.397084173	-3.863284749	-0.3417376	-0.156094444	-2.929689148	-3.460901319	-2.423505122	-0.076259379	-0.163335377	-0.139838749	-2.088819563	-0.630042242	0.216593445	0.001557062	0.199619544	-0.390476787	-0.388436293	0.004176483	-2.566411323	-4.842979912	0.056256712	-0.122918191	0.24880654	-0.57233738	-2.994892967	-2.914423062	-0.159162378	0.933220309	-0.02622567	0.026764748	-0.415462578	-0.16501115	-1.945244648	-0.339298108	-1.883780849	-1.4680926	-1.00999908	-3.666808677	-2.144190941	-0.714948413	-0.143722419	-1.80739283	-0.574426241	-0.569024481	0.06530709	-2.297356238	-1.540837266	-0.18547297	-2.908224925	0.050386588	-0.118787862	-0.43361163	-1.763313265	-2.164115639	-0.094204103	-1.791832352	-0.521272682	-0.339030223	-0.123801541	-0.067094031	0.048595871	-0.18199757	-0.093804352	-3.138396664	-0.236782619	-0.008427142	-0.226198239	0.158723376	-0.741474969	-0.507656155	-0.171142016	-0.182652023	-0.527708941	-0.022998646	-0.100913993	-0.058538142	-0.315023008	0.573284987	0.089497346	-0.268043795	0.022594988	-0.123122345
Fructose-bisphosphate aldolase A	ALDOA	P04075	4.1.2.13	Human	ALDOA																																																																																		-0.073134797	-1.153521236	0.371270163	-0.037791396	-0.469575543	0.038957122	-0.022847472	-0.193604318	-0.007149929	-0.373271374	-2.614658827	-0.42590552	-0.112876744	0.40653313	-1.563074771	-0.334077916	-0.374812682	-0.284888724	-0.204918375	-1.729615567	-0.253153677	-0.758776695	-0.356564086	-0.241452681	-0.966042053	-0.093343072	-0.238399196	-5.086915621	-2.386571934	-1.482131766	-0.279035685	0.442218725	-0.006037146	0.096657128	0.041433629	-0.064654454	-0.047179699	-0.537241619	0.232673755	-0.117722307	-2.029958238	-0.147409222	-0.497537481	-0.094356027	-4.546096734	-0.275328031	-1.034829991	-2.580616766	-0.323960661	-0.302933768	-1.605977967	-0.32609928	-0.253806241	-0.184689741	-0.06661068	-0.336940359	-0.502078384	-0.349094548	-0.567112797	-0.064353759	-2.272594529	-1.393958359	-1.279157396	-0.662359525	-0.659590367	0.144813537	-0.483295878	-0.238388715	-1.143513691	-0.260378105	-0.216476024	-0.229813057	-0.197319913	-0.499218543	-0.249758228	-0.343855398	-0.372285502	-0.394402965	-0.372197997	-1.11247634	-0.346243066	-0.358035731	-0.090975848	-0.715300399	-0.423672071	-0.43400518	-0.955771587	-0.419065339	-0.490647328	-0.349951679	-0.395072921	-0.361439143	-0.309165567	-0.452479258	-0.334732385	-0.478775547	-0.480936614	-1.21170388	-0.273992976	-0.150177807	-0.062360257	-0.512582403	-0.408843918	-0.689628246	-0.304686072	-0.391734299	-0.316642622	-0.415701803	-0.483833434	-0.389340465	-0.178750073	-0.040884861	-0.375443373	-0.366437196	-0.034073629	-0.862359743	-0.482628891	-3.117544971	-0.432121683	-0.373158976	-1.849837825	-1.045061368	-0.27612553	-0.428758277	-0.126295051	-0.415841209	0.492750668	-0.6156415	-0.415128988	-0.366781029	-0.405519792	-0.516599564	-1.603062654	-0.358566678	-0.083677197	-0.30579263	-0.517933568	-0.208135136	-0.522029039	-0.340771605	-0.615786741	-0.724549536	-0.572257632	-0.828326118	-0.358818473	-0.45308319	-0.353933776	-0.429051372	-0.307596405	-0.176156889	-0.37879541	-0.48300166	-0.651785464	-0.862098466	-0.385388011	-0.567557017	-0.031175497	0.034356788	0.120246444	-0.834353908	-0.458309882	-0.560903278	-1.446566529	-0.212161109	-0.089548018	-0.367339465	-0.792926283	0.394500363	0.068616137	-0.225889754	-0.43746799	-4.026382095	-0.416397703	-0.18795295	-3.262204147	-3.747944977	-2.575658458	-0.033091777	-0.224628608	-0.155363996	-2.491624873	-0.799103254	0.228960231	0.009596181	0.247715569	-0.488029084	-0.467171604	0.032621201	-2.594546707	-4.834673743	0.119598325	-0.092562499	0.289610415	-0.629158761	-2.866590114	-2.587664306	-0.246432164	1.096432163	0.018963556	0.105049627	-0.620434737	-0.073347408	-2.282266536	-0.323327653	-2.215002445	-1.639241487	-1.139225113	-3.848463009	-2.505722292	-0.853120068	-0.130474427	-2.014429982	-0.683876144	-0.674456119	0.087262848	-2.378781276	-1.717626376	-0.081779252	-3.219521665	0.053463607	-0.077007873	-0.572744345	-1.818780848	-2.035248871	-0.030490881	-1.816375738	-0.574411662	-0.374631502	-0.142787373	-0.102132202	0.012151064	-0.270453944	-0.118300214	-3.394557934	-0.190152646	-0.04820964	-0.248047526	-0.005996321	-1.142267731	-0.66005481	-0.127738484	-0.181232349	-0.551309123	0.080832835	-0.07434634	-0.068676109	-0.322955265	0.518849411	0.202006047	-0.31270667	0.064957345	-0.135571788
Fructose-bisphosphate aldolase B	ALDOB	P05062	4.1.2.13	Human	ALDOB	-0.253165342	-0.154989441	-0.239823166	-0.394926821	-0.363304879	-0.233181419	-0.268551268	-0.328515367	0.27842653	-0.569715356	-0.350274062	-0.442018438	-0.418501709	-0.5343587	-0.350375886	-0.441005509	-0.649521428	-0.327222484	-0.298252506	-0.349982079	-0.314849741	-0.219725559	-0.119824689	-0.468090915	-0.312504836	-0.374280612	-0.273882061	-0.379547863	-0.116497025	-0.296711102	-0.194253878	-0.256437592	-0.478501913	-0.386289534	-0.200726168	-0.255515204	-0.541825256	-1.394698189	-0.469158136	-0.405583259	-0.369719387	-0.372082603	-0.435096686	-0.317118858	-0.331624078	-0.309838354	-0.158356989	-0.333345584	-0.166544299	-0.37354396	-0.504489493	-0.524050255	-0.346593296	-0.334458401	-0.255798405	-0.41181245	-0.328550678	-0.476034753	-1.14786609	-0.345217662	-0.441124651	-0.05958777	-0.385004287	-0.460043798	-0.317003715	-0.458524819	-0.099959859	-0.303065218	-0.349784701	-0.453638123	-0.342688952	0.028020603	-0.351380105	-0.264707795	0.003997797	-0.411498946	-0.443643751	-0.367498675	-0.390879531	-0.325062728	-0.180167512	-0.561063356	-6.065907854	2.618533621	-0.650565092	-0.553354541	-0.497278458	-1.662180309	-0.400475991	-0.246835865	-0.568089511	-5.37107349	-0.539949279	-0.170968483	-0.519549715	-2.934947472	-0.193467751	-1.08917682	-0.747659951	-0.400755202	-3.735092142	-0.534958272	-0.915459032	-0.577181487	-0.641388409	-1.107604403	-0.187656471	-0.063030212	-6.550929633	-6.063633812	-4.330417124	-0.465622041	-0.292498908	-0.499971493	-0.530666659	-0.475161914	-0.268910102	-0.817136238	-0.833121621	0.210009535	-0.214147341	-1.398147976	-0.242112939	0.208720977	-0.976276608	-6.870846525	-0.69890797	-2.313560026	-5.8626568	-0.174173909	-0.334434055	-4.489407494	-0.883270271	0.812906014	-0.593808254	0.029080264	-0.721966549	0.134263044	-0.379069465	-0.561864665	1.036459238	-5.829662769	-3.593405303	-3.562574201	-1.540480939	-0.631107983	0.126812122	-0.668225475	-0.374381465	-2.552408854	-0.276632511	-0.011008765	-0.278439597	-0.076599535	-0.20560794	-0.116896366	-0.163317823	-0.069933439	-0.195399379	-0.217260754	-0.438707689	-0.068095148	-0.146639923	0.011887156	-0.212871686	-0.225387644	-0.216160338	-0.373620877	-0.160722794	-0.29795292	-0.170163503	-0.180036223	-0.193398244	-0.165673775	-0.302566176	-0.150046865	-0.246177697	-0.31709275	-3.410720266	-0.136183679	-0.857093668	0.001804746	-0.270596932	-0.226432349	-0.078638228	-0.077295819	-0.242653805	-0.384604804	-0.191369891	-0.185149069	-0.152825262	-0.446779479	0.10103047	-0.170561658	-0.196212673	0.14761539	-0.261267087	-0.277039755	-1.567616284	-0.200781702	-0.196334493	-1.030949819	-0.415423965	-0.117763363	-0.07552811	-0.037191307	-0.22742456	1.002630804	0.066006568	-0.204487993	0.04879895	-0.285887549	-0.212723756	-0.917865066	-0.10959894	-0.032163526	0.007094913	-0.29548035	-0.039243227	-0.381864387	-0.156464779	-1.178358759	0.37881459	-0.267148502	-0.156031499	-0.128084402	-0.292295944	-0.213964512	-0.038719916	0.076048636	-0.026546032	-0.43355741	-0.330776449	-1.61121971	-0.248342112	-0.355493166	-0.343395375																																																																																																
